йЩ╬щсипо╡╩ппуШюМё╛╤тйЩ╬щвж╤нспринй╣дё╛©иртж╠╫сн╒пек╫пепо╡╩ппё╛н╒пе╨её╨xbx9585
╧иф╠╢ЗбК,╧иф╠цШЁф,╫╩рвхуфз,©╙ел╪ш,вН╦ъ╪ш,вН╣м╪ш,йуел╪ш,г╟йуел╪ш,Ёи╫╩а©,Ёи╫╩╤Н,аВм╗йпж╣,вэйпж╣
sz000817,аи╨ссмлО,1998-09-01,4.24,4.6,4.11,4.38,4.28,4659402.0,20632539.1,788400000.0,4818000000.0
sz000817,аи╨ссмлО,1998-09-02,4.34,4.42,4.26,4.29,4.38,1567642.0,6770137.35,772200000.0,4719000000.0
sz000817,аи╨ссмлО,1998-09-03,4.28,4.36,4.28,4.32,4.29,879074.0,3797757.3,777600000.0,4752000000.0
sz000817,аи╨ссмлО,1998-09-04,4.31,4.38,4.31,4.34,4.32,1069660.0,4648467.8,781200000.0,4774000000.0
sz000817,аи╨ссмлО,1998-09-07,4.34,4.44,4.3,4.37,4.34,1255800.0,5462464.4,786600000.0,4807000000.0
sz000817,аи╨ссмлО,1998-09-08,4.38,4.48,4.34,4.35,4.37,1841750.0,8116549.99,783000000.0,4785000000.0
sz000817,аи╨ссмлО,1998-09-09,4.3,4.41,4.28,4.4,4.35,1458640.0,6319465.51,792000000.0,4840000000.0
sz000817,аи╨ссмлО,1998-09-10,4.43,4.55,4.39,4.47,4.4,3597302.0,16033071.28,804600000.0,4917000000.0
sz000817,аи╨ссмлО,1998-09-11,4.5,4.55,4.42,4.43,4.47,2138600.0,9549505.8,797400000.0,4873000000.0
sz000817,аи╨ссмлО,1998-09-14,4.4,4.55,4.31,4.43,4.43,3974993.0,17592192.88,797400000.0,4873000000.0
sz000817,аи╨ссмлО,1998-09-15,4.44,4.63,4.44,4.52,4.43,5079444.0,23122436.55,813600000.0,4972000000.0
sz000817,аи╨ссмлО,1998-09-16,4.55,4.89,4.55,4.73,4.52,8568793.0,40588144.67,849600000.0,5192000000.0
sz000817,аи╨ссмлО,1998-09-17,4.75,4.82,4.52,4.53,4.72,4828947.0,22547834.02,817200000.0,4994000000.0
sz000817,аи╨ссмлО,1998-09-18,4.52,4.65,4.47,4.5,4.54,3076200.0,13994033.0,810000000.0,4950000000.0
sz000817,аи╨ссмлО,1998-09-21,4.48,4.55,4.44,4.5,4.5,1208550.0,5422192.3,810000000.0,4950000000.0
sz000817,аи╨ссмлО,1998-09-22,4.55,4.68,4.5,4.53,4.5,1699100.0,7776539.5,815400000.0,4983000000.0
sz000817,аи╨ссмлО,1998-09-23,4.55,4.63,4.45,4.5,4.53,1628130.0,7333486.39,810000000.0,4950000000.0
sz000817,аи╨ссмлО,1998-09-24,4.51,4.55,4.33,4.33,4.5,1676980.0,7361299.0,779400000.0,4763000000.0
sz000817,аи╨ссмлО,1998-09-25,4.3,4.44,4.28,4.4,4.33,1151960.0,5035434.8,792000000.0,4840000000.0
sz000817,аи╨ссмлО,1998-09-28,4.4,4.76,4.38,4.57,4.4,4344426.0,19952369.72,822600000.0,5027000000.0
sz000817,аи╨ссмлО,1998-09-29,4.59,4.69,4.5,4.53,4.57,2526250.0,11628749.71,815400000.0,4983000000.0
sz000817,аи╨ссмлО,1998-09-30,4.51,4.58,4.5,4.54,4.53,1010100.0,4584049.5,817200000.0,4994000000.0
sz000817,аи╨ссмлО,1998-10-05,4.5,4.53,4.43,4.45,4.54,1021910.0,4567036.3,801000000.0,4895000000.0
sz000817,аи╨ссмлО,1998-10-06,4.45,4.51,4.35,4.37,4.45,1196500.0,5271100.0,786600000.0,4807000000.0
sz000817,аи╨ссмлО,1998-10-07,4.33,4.4,4.3,4.34,4.37,1225900.0,5326000.0,781200000.0,4774000000.0
sz000817,аи╨ссмлО,1998-10-08,4.35,4.4,4.32,4.37,4.34,1069400.0,4654257.7,786600000.0,4807000000.0
sz000817,аи╨ссмлО,1998-10-09,4.44,4.44,4.32,4.34,4.37,1201556.0,5235476.64,781200000.0,4774000000.0
sz000817,аи╨ссмлО,1998-10-12,4.36,4.36,4.24,4.3,4.34,2187823.0,9338296.12,774000000.0,4730000000.0
sz000817,аи╨ссмлО,1998-10-13,4.32,4.37,4.26,4.3,4.3,1393443.0,5979063.14,774000000.0,4730000000.0
sz000817,аи╨ссмлО,1998-10-14,4.3,4.3,4.22,4.25,4.3,1138400.0,4841733.03,765000000.0,4675000000.0
sz000817,аи╨ссмлО,1998-10-15,4.26,4.31,4.21,4.27,4.25,1281493.0,5442058.39,768600000.0,4697000000.0
sz000817,аи╨ссмлО,1998-10-16,4.3,4.36,4.25,4.33,4.27,1292819.0,5563603.7,777600000.0,4752000000.0
sz000817,аи╨ссмлО,1998-10-19,4.32,4.36,4.28,4.31,4.32,1382262.0,5935961.42,775800000.0,4741000000.0
sz000817,аи╨ссмлО,1998-10-20,4.32,4.35,4.25,4.26,4.31,1170900.0,5010887.0,766800000.0,4686000000.0
sz000817,аи╨ссмлО,1998-10-21,4.26,4.26,4.12,4.13,4.26,1857000.0,7746527.9,743400000.0,4543000000.0
sz000817,аи╨ссмлО,1998-10-22,4.1,4.19,4.05,4.14,4.13,1594942.0,6544058.26,745200000.0,4554000000.0
sz000817,аи╨ссмлО,1998-10-23,4.16,4.3,4.11,4.15,4.14,1200349.0,5027534.1,747000000.0,4565000000.0
sz000817,аи╨ссмлО,1998-10-26,4.15,4.18,4.07,4.11,4.15,1007751.0,4141870.51,739800000.0,4521000000.0
sz000817,аи╨ссмлО,1998-10-27,4.12,4.17,4.1,4.13,4.11,684740.0,2834515.3,743400000.0,4543000000.0
sz000817,аи╨ссмлО,1998-10-28,4.14,4.26,4.14,4.24,4.13,1277620.0,5386025.2,763200000.0,4664000000.0
sz000817,аи╨ссмлО,1998-10-29,4.24,4.28,4.15,4.18,4.24,702911.0,2950211.65,752400000.0,4598000000.0
sz000817,аи╨ссмлО,1998-10-30,4.18,4.21,4.15,4.18,4.18,925995.0,3874549.33,752400000.0,4598000000.0
sz000817,аи╨ссмлО,1998-11-02,4.18,4.2,4.11,4.2,4.18,906676.0,3759753.04,756000000.0,4620000000.0
sz000817,аи╨ссмлО,1998-11-03,4.2,4.25,4.14,4.2,4.2,1017470.0,4251568.7,756000000.0,4620000000.0
sz000817,аи╨ссмлО,1998-11-04,4.2,4.23,4.15,4.18,4.2,959294.0,4006656.24,752400000.0,4598000000.0
sz000817,аи╨ссмлО,1998-11-05,4.18,4.25,4.13,4.23,4.18,1593809.0,6644994.6,761400000.0,4653000000.0
sz000817,аи╨ссмлО,1998-11-06,4.24,4.37,4.23,4.29,4.23,2598920.0,11190264.48,772200000.0,4719000000.0
sz000817,аи╨ссмлО,1998-11-09,4.29,4.45,4.29,4.38,4.29,2083978.0,9085381.92,788400000.0,4818000000.0
sz000817,аи╨ссмлО,1998-11-10,4.3,4.38,4.27,4.3,4.38,1845500.0,7974867.94,774000000.0,4730000000.0
sz000817,аи╨ссмлО,1998-11-11,4.3,4.33,4.25,4.26,4.3,1275104.0,5454106.0,766800000.0,4686000000.0
sz000817,аи╨ссмлО,1998-11-12,4.27,4.42,4.26,4.41,4.26,2257093.0,9782500.76,793800000.0,4851000000.0
sz000817,аи╨ссмлО,1998-11-13,4.43,4.56,4.36,4.49,4.41,5577886.0,25005940.18,808200000.0,4939000000.0
sz000817,аи╨ссмлО,1998-11-16,4.5,4.52,4.41,4.44,4.49,2414800.0,10772350.0,799200000.0,4884000000.0
sz000817,аи╨ссмлО,1998-11-17,4.44,4.52,4.38,4.4,4.44,2204164.0,9810583.13,792000000.0,4840000000.0
sz000817,аи╨ссмлО,1998-11-18,4.4,4.47,4.37,4.39,4.4,1322485.0,5832572.19,790200000.0,4829000000.0
sz000817,аи╨ссмлО,1998-11-19,4.38,4.38,4.29,4.31,4.39,1430450.0,6199975.46,775800000.0,4741000000.0
sz000817,аи╨ссмлО,1998-11-20,4.3,4.33,4.28,4.29,4.31,909400.0,3904118.98,772200000.0,4719000000.0
sz000817,аи╨ссмлО,1998-11-23,4.3,4.35,4.27,4.31,4.29,937621.0,4039325.09,775800000.0,4741000000.0
sz000817,аи╨ссмлО,1998-11-24,4.35,4.35,4.25,4.27,4.31,925000.0,3964291.0,768600000.0,4697000000.0
sz000817,аи╨ссмлО,1998-11-25,4.26,4.31,4.2,4.21,4.27,1029680.0,4374764.84,757800000.0,4631000000.0
sz000817,аи╨ссмлО,1998-11-26,4.2,4.24,4.15,4.18,4.21,1031022.0,4320172.8,752400000.0,4598000000.0
sz000817,аи╨ссмлО,1998-11-27,4.18,4.22,4.12,4.15,4.18,1159652.0,4824093.26,747000000.0,4565000000.0
sz000817,аи╨ссмлО,1998-11-30,4.13,4.18,4.11,4.14,4.15,641679.0,2661031.85,828000000.0,4554000000.0
sz000817,аи╨ссмлО,1998-12-01,4.16,4.16,4.09,4.12,4.14,931800.0,3841707.0,824000000.0,4532000000.0
sz000817,аи╨ссмлО,1998-12-02,4.11,4.16,4.09,4.15,4.12,802625.0,3302387.3,830000000.0,4565000000.0
sz000817,аи╨ссмлО,1998-12-03,4.18,4.21,4.11,4.12,4.15,504600.0,2083601.0,824000000.0,4532000000.0
sz000817,аи╨ссмлО,1998-12-04,4.12,4.13,4.05,4.06,4.12,1050700.0,4295022.2,812000000.0,4466000000.0
sz000817,аи╨ссмлО,1998-12-07,4.16,4.16,4.0,4.05,4.06,947971.0,3856706.03,810000000.0,4455000000.0
sz000817,аи╨ссмлО,1998-12-08,4.04,4.12,4.03,4.11,4.05,534840.0,2178978.4,822000000.0,4521000000.0
sz000817,аи╨ссмлО,1998-12-09,4.11,4.15,4.06,4.13,4.11,557701.0,2291639.09,826000000.0,4543000000.0
sz000817,аи╨ссмлО,1998-12-10,4.15,4.15,4.05,4.05,4.13,490930.0,1999841.8,810000000.0,4455000000.0
sz000817,аи╨ссмлО,1998-12-11,4.06,4.14,4.02,4.12,4.05,554860.0,2258888.24,824000000.0,4532000000.0
sz000817,аи╨ссмлО,1998-12-14,4.14,4.18,4.08,4.08,4.12,641400.0,2651256.0,816000000.0,4488000000.0
sz000817,аи╨ссмлО,1998-12-15,4.1,4.26,4.08,4.25,4.08,2465144.0,10312910.92,850000000.0,4675000000.0
sz000817,аи╨ссмлО,1998-12-16,4.25,4.25,4.15,4.19,4.25,1626300.0,6810836.32,838000000.0,4609000000.0
sz000817,аи╨ссмлО,1998-12-17,4.2,4.3,4.19,4.25,4.19,3502781.0,14865368.95,850000000.0,4675000000.0
sz000817,аи╨ссмлО,1998-12-18,4.25,4.3,4.14,4.17,4.25,1704408.0,7182662.88,834000000.0,4587000000.0
sz000817,аи╨ссмлО,1998-12-21,4.17,4.29,4.1,4.25,4.17,1545250.0,6521454.0,850000000.0,4675000000.0
sz000817,аи╨ссмлО,1998-12-22,4.26,4.32,4.21,4.28,4.25,2032783.0,8680282.64,854000000.0,4697000000.0
sz000817,аи╨ссмлО,1998-12-23,4.28,4.28,4.18,4.19,4.27,1109432.0,4670090.26,838000000.0,4609000000.0
sz000817,аи╨ссмлО,1998-12-24,4.18,4.19,4.09,4.12,4.19,1283590.0,5288887.2,824000000.0,4532000000.0
sz000817,аи╨ссмлО,1998-12-25,4.12,4.17,4.1,4.12,4.12,902701.0,3724339.1,824000000.0,4532000000.0
sz000817,аи╨ссмлО,1998-12-28,4.12,4.15,4.06,4.07,4.12,1264149.0,5165262.93,814000000.0,4477000000.0
sz000817,аи╨ссмлО,1998-12-29,4.08,4.09,4.0,4.04,4.07,1554899.0,6297302.48,808000000.0,4444000000.0
sz000817,аи╨ссмлО,1998-12-30,4.05,4.1,4.0,4.06,4.04,880973.0,3557698.62,812000000.0,4466000000.0
sz000817,аи╨ссмлО,1998-12-31,4.07,4.15,4.05,4.12,4.06,403500.0,1653822.99,812000000.0,4466000000.0
sz000817,аи╨ссмлО,1999-01-04,4.06,4.11,4.05,4.07,4.06,838350.0,3420712.06,814000000.0,4477000000.0
sz000817,аи╨ссмлО,1999-01-05,4.07,4.12,4.05,4.1,4.07,1096380.0,4475082.08,820000000.0,4510000000.0
sz000817,аи╨ссмлО,1999-01-06,4.1,4.28,4.1,4.21,4.1,3280300.0,13851753.7,842000000.0,4631000000.0
sz000817,аи╨ссмлО,1999-01-07,4.21,4.27,4.16,4.16,4.21,1119900.0,4720956.5,832000000.0,4576000000.0
sz000817,аи╨ссмлО,1999-01-08,4.18,4.32,4.16,4.29,4.16,2942211.0,12547387.9,858000000.0,4719000000.0
sz000817,аи╨ссмлО,1999-01-11,4.29,4.38,4.22,4.33,4.29,2439200.0,10529376.51,866000000.0,4763000000.0
sz000817,аи╨ссмлО,1999-01-12,4.33,4.36,4.24,4.25,4.33,1036641.0,4460843.12,850000000.0,4675000000.0
sz000817,аи╨ссмлО,1999-01-13,4.24,4.36,4.19,4.28,4.25,1861527.0,8014579.84,856000000.0,4708000000.0
sz000817,аи╨ссмлО,1999-01-14,4.3,4.32,4.21,4.22,4.28,860800.0,3673412.0,844000000.0,4642000000.0
sz000817,аи╨ссмлО,1999-01-15,4.22,4.28,4.19,4.22,4.22,1116407.0,4716999.63,844000000.0,4642000000.0
sz000817,аи╨ссмлО,1999-01-18,4.22,4.31,4.19,4.3,4.22,1270961.0,5400467.57,860000000.0,4730000000.0
sz000817,аи╨ссмлО,1999-01-19,4.3,4.4,4.27,4.32,4.3,2069440.0,8979400.46,864000000.0,4752000000.0
sz000817,аи╨ссмлО,1999-01-20,4.32,4.48,4.29,4.3,4.32,2921730.0,12813145.41,860000000.0,4730000000.0
sz000817,аи╨ссмлО,1999-01-21,4.32,4.34,4.25,4.32,4.3,1133482.0,4865639.0,864000000.0,4752000000.0
sz000817,аи╨ссмлО,1999-01-22,4.32,4.45,4.3,4.38,4.32,3236882.0,14219303.0,876000000.0,4818000000.0
sz000817,аи╨ссмлО,1999-01-25,4.37,4.47,4.3,4.35,4.38,2137805.0,9389304.0,870000000.0,4785000000.0
sz000817,аи╨ссмлО,1999-01-26,4.34,4.35,4.23,4.24,4.35,1691255.0,7232453.0,848000000.0,4664000000.0
sz000817,аи╨ссмлО,1999-01-27,4.23,4.29,4.19,4.26,4.24,1626100.0,6885300.0,852000000.0,4686000000.0
sz000817,аи╨ссмлО,1999-01-28,4.26,4.28,4.19,4.2,4.26,888356.0,3738903.0,840000000.0,4620000000.0
sz000817,аи╨ссмлО,1999-01-29,4.16,4.2,4.15,4.18,4.2,995760.0,4157476.0,836000000.0,4598000000.0
sz000817,аи╨ссмлО,1999-02-01,4.16,4.2,4.09,4.11,4.18,1127362.0,4652490.0,822000000.0,4521000000.0
sz000817,аи╨ссмлО,1999-02-02,4.12,4.16,4.09,4.13,4.11,599938.0,2473718.0,826000000.0,4543000000.0
sz000817,аи╨ссмлО,1999-02-03,4.15,4.17,4.09,4.12,4.13,799590.0,3283248.0,824000000.0,4532000000.0
sz000817,аи╨ссмлО,1999-02-04,4.09,4.14,4.08,4.11,4.12,645846.0,2657329.0,822000000.0,4521000000.0
sz000817,аи╨ссмлО,1999-02-05,4.08,4.1,4.0,4.03,4.11,1471936.0,5950768.0,806000000.0,4433000000.0
sz000817,аи╨ссмлО,1999-02-08,4.0,4.07,3.96,3.97,4.03,1227950.0,4915227.0,794000000.0,4367000000.0
sz000817,аи╨ссмлО,1999-02-09,3.98,4.19,3.98,4.16,3.97,1527780.0,6157676.0,832000000.0,4576000000.0
sz000817,аи╨ссмлО,1999-03-01,4.16,4.26,4.1,4.13,4.16,467920.0,1941659.4,826000000.0,4543000000.0
sz000817,аи╨ссмлО,1999-03-02,4.13,4.4,4.03,4.27,4.13,1409190.0,5824542.0,854000000.0,4697000000.0
sz000817,аи╨ссмлО,1999-03-03,4.27,4.27,4.16,4.18,4.27,2866828.0,12029911.0,836000000.0,4598000000.0
sz000817,аи╨ссмлО,1999-03-04,4.19,4.2,4.07,4.12,4.18,3418902.0,14060827.0,824000000.0,4532000000.0
sz000817,аи╨ссмлО,1999-03-05,4.12,4.24,4.1,4.19,4.12,3346572.0,13953214.0,838000000.0,4609000000.0
sz000817,аи╨ссмлО,1999-03-08,4.19,4.33,4.15,4.32,4.19,5464969.0,23204418.0,864000000.0,4752000000.0
sz000817,аи╨ссмлО,1999-03-09,4.32,4.35,4.22,4.23,4.32,2198652.0,9397908.0,846000000.0,4653000000.0
sz000817,аи╨ссмлО,1999-03-10,4.21,4.27,4.17,4.24,4.23,1227775.0,5182433.0,848000000.0,4664000000.0
sz000817,аи╨ссмлО,1999-03-11,4.27,4.37,4.22,4.29,4.24,3255400.0,13959819.0,858000000.0,4719000000.0
sz000817,аи╨ссмлО,1999-03-12,4.29,4.34,4.23,4.24,4.29,1712806.0,7307332.0,848000000.0,4664000000.0
sz000817,аи╨ссмлО,1999-03-15,4.26,4.3,4.2,4.23,4.24,1907902.0,8104268.0,846000000.0,4653000000.0
sz000817,аи╨ссмлО,1999-03-16,4.23,4.31,4.14,4.28,4.23,3052058.0,12957681.0,856000000.0,4708000000.0
sz000817,аи╨ссмлО,1999-03-17,4.29,4.54,4.25,4.33,4.28,11602821.0,51130960.0,866000000.0,4763000000.0
sz000817,аи╨ссмлО,1999-03-18,4.33,4.38,4.25,4.27,4.33,2674400.0,11548701.0,854000000.0,4697000000.0
sz000817,аи╨ссмлО,1999-03-19,4.25,4.43,4.22,4.41,4.27,5572700.0,24224040.38,882000000.0,4851000000.0
sz000817,аи╨ссмлО,1999-03-22,4.52,4.85,4.52,4.81,4.41,41723965.0,196328645.0,962000000.0,5291000000.0
sz000817,аи╨ссмлО,1999-03-23,4.79,4.79,4.66,4.69,4.81,9364011.0,44086897.0,938000000.0,5159000000.0
sz000817,аи╨ссмлО,1999-03-24,4.7,4.73,4.55,4.6,4.69,7320951.0,33747859.0,920000000.0,5060000000.0
sz000817,аи╨ссмлО,1999-03-25,4.6,4.6,4.45,4.46,4.6,5696246.0,25659379.0,892000000.0,4906000000.0
sz000817,аи╨ссмлО,1999-03-26,4.45,4.55,4.44,4.52,4.46,4587310.0,20698899.0,904000000.0,4972000000.0
sz000817,аи╨ссмлО,1999-03-29,4.51,4.65,4.5,4.58,4.52,4796302.0,22029958.0,916000000.0,5038000000.0
